UMAP1,UMAP2
-0.36911967,-2.4037328
0.3307186,6.0070314
0.06454883,0.8396151
-1.0082595,5.667007
0.051644698,8.439773
-0.27704462,2.4044962
0.16104476,0.7098315
-1.3802578,5.3433347
0.4918884,6.4552784
0.5036827,5.58326
-0.44415078,9.537154
-0.6243982,8.715107
-0.19230564,7.0938287
-1.4001998,5.308854
-1.1428285,11.716803
14.37976,0.3165911
-1.2490816,11.85106
-1.4374747,5.3831334
-0.3100197,3.4395156
-1.2736818,12.928409
14.470389,0.35811028
0.42809486,6.579348
-1.040647,11.196012
-0.31612158,6.783311
-0.94011134,10.842947
-1.027291,13.20879
0.6731128,4.675851
-0.10408339,3.5007691
-0.23263028,7.825033
0.38773903,2.4139557
0.924065,3.5670245
1.1959891,5.164948
1.0564215,4.871644
-0.0101687675,7.58593
-0.8542016,6.163456
14.429392,0.36826092
15.371,0.76062775
-1.0487696,4.9851465
-1.2931879,4.9272437
-0.024404613,7.2756934
0.012712557,1.0798395
0.3917542,1.5924838
-0.7453651,9.489247
-1.1163744,11.849761
-1.087225,5.177713
0.040626537,1.5790418
-0.67610765,9.172124
-0.14066575,9.11503
-0.09285306,1.1792399
1.0687813,1.0780057
-1.3670509,5.1107903
0.11293636,0.738899
-1.1067841,6.0030627
-0.97034657,6.018406
0.009604015,1.3160934
0.40376815,0.46529606
-1.1798705,12.123568
-1.0236574,11.535444
-0.72213227,2.7631388
-0.7089257,9.8916645
1.4162648,2.9688687
1.5658736,3.912434
0.24762371,0.091002695
-0.63675725,5.5158286
1.6426482,3.518349
0.32486632,7.4939938
-1.2168771,5.5004773
0.53881556,3.0756464
0.9772489,2.9558692
-0.21290308,2.9029834
-1.1326474,5.0562763
0.0886742,1.5475003
1.0867612,3.1865683
1.0687982,1.5951226
-1.1274478,12.306503
3.6677096,1.6336161
0.1171887,1.0238461
1.1405995,4.9046326
1.0846094,5.5725474
0.47404286,6.9100056
1.5041889,3.672546
