UMAP1,UMAP2
-1.3323276,5.8126545
-0.8407743,8.410118
-1.6828718,5.067002
-0.9423387,6.625628
-1.1167816,6.678503
-1.1620413,6.2608137
-1.0192327,6.2739472
-1.7485554,6.7954507
-1.1079621,6.038121
-1.1093708,6.717412
-1.677575,4.7687793
-1.8675854,6.1082115
-0.09510344,2.2182398
-0.5122853,6.8061385
-1.5298512,4.3180223
0.3198388,1.6423106
13.17301,-0.122572996
13.120849,-0.20793296
-1.4652842,5.901361
14.038231,-1.3879114
-1.6579618,7.545314
0.3947941,1.7177414
-1.2367918,6.073228
-1.7299608,5.060907
0.4001714,1.8274815
-0.6750821,7.239816
-0.2733808,2.2986171
12.639418,-1.5440569
-1.4644732,6.868204
-1.4402074,5.7731714
12.160725,-1.294425
-1.9988899,5.430921
-1.615678,5.683836
-1.626367,4.8412375
-1.4877745,3.953663
14.494974,-0.7159893
-0.6588875,7.0926814
0.22844419,1.869672
-1.5695931,6.1940427
-1.0187113,8.012487
-1.3250555,4.796251
-1.0807834,6.6571407
-0.4869439,6.3889165
-0.034267377,2.1882467
-1.2251308,6.3176365
14.05043,-0.77171445
-0.74027115,5.228992
-1.4467895,4.386555
13.274488,-1.4363163
13.558176,-0.8934413
-0.118172765,2.1201923
-0.9906244,7.4995036
-0.6273835,6.9579
13.89452,-0.5326265
-1.6094301,6.5370107
13.237262,-0.19668575
-1.4867061,7.63025
0.2409607,2.4161358
-1.733564,6.2586565
-1.4796562,7.001103
-1.5113238,5.791203
-1.552665,5.9264517
-1.2496246,8.0343685
-1.3418096,6.5047584
12.155164,-1.3867222
13.1572695,-1.2657082
14.557862,-1.0315266
12.119034,-1.6773914
-1.3021219,6.438004
-1.7649876,6.027015
13.431056,-0.57226753
-1.4641196,6.6906886
-1.0039631,8.421213
-1.6033298,6.477276
-1.3544394,7.1940985
13.574523,-0.62374735
-1.0242469,7.5803127
-1.7642962,4.4182763
-1.0996562,6.7097726
13.061952,-0.8647805
8.370429,10.757164
-1.8152643,6.0402665
12.664997,-1.5857887
13.39468,-0.2921919
13.246517,-1.1530969
0.07975233,2.0283513
-1.9844017,5.733602
-1.64427,4.3464646
-1.9360687,6.0834336
-1.5523146,6.0448647
-0.4255214,7.3504705
14.622769,-1.177978
-1.847055,5.6925945
13.970305,-0.45326728
-1.541253,5.375183
14.085798,-0.54000956
-1.9103616,7.1381664
-0.739927,7.718976
