UMAP1,UMAP2
-9.460545,4.988127
-2.9629643,1.9654704
-6.8896117,4.261218
6.519788,-0.69745725
6.7831144,-0.9424587
5.989486,-0.90599024
6.334511,-0.25925985
-7.5984054,4.5850134
-6.6746373,4.0714564
-5.567777,3.3196542
-3.0572104,1.8924692
-3.183982,2.193527
-7.67793,4.7047224
-2.9173355,1.8909606
-7.6146235,4.803373
-7.7356663,4.4448657
-7.6572948,4.3177605
6.4950247,-0.36275196
-7.8028126,4.738035
-7.055824,3.9345195
4.8852654,-0.9556951
6.5123353,-1.0688665
-8.914739,5.150077
-8.804117,4.982858
-8.670088,4.7579875
5.8849688,-0.98040485
4.569365,-0.9835709
-6.8780894,3.5360475
-6.9998584,4.1403685
-8.2062845,4.9621363
6.7236238,-0.93054986
-8.116321,4.613565
-7.3441644,3.9324746
-7.4590764,4.8540726
-4.4401774,2.9845026
-3.0470574,2.2922413
-8.794538,5.3080497
-3.122712,2.2977428
-7.108124,4.3815026
-8.404975,4.9094033
-8.539417,4.9619355
-8.444482,4.365345
-9.036191,5.0855045
6.5303893,-0.69746697
5.707351,0.01947533
-7.400321,4.8033547
-8.095975,4.2781763
-8.377322,3.7642229
6.021307,-1.1196386
6.740045,-0.77760226
-8.099372,5.096999
-8.105451,4.9493093
-7.7007174,3.7835028
-6.06015,3.5518777
-8.08326,3.915976
-8.780053,4.607993
-8.301721,4.9654064
-2.9198077,2.5416617
-7.7489395,4.584593
-3.3582115,2.486971
6.8990536,-0.8711889
6.4748325,-1.0197732
-7.8427687,4.730711
-9.377274,4.8518157
6.1738157,-0.3845865
4.361438,-1.1468014
-6.799356,3.678797
-6.5957227,3.7072394
-3.1555219,2.2838547
5.396596,-0.68042886
-8.069986,4.5989423
-7.3622136,4.6436853
-7.2556477,4.6374607
-7.864603,4.891947
-7.712983,4.753494
-7.261157,4.4064045
-8.305704,4.590899
-6.3212414,3.518749
-8.250382,5.1167145
-2.7062979,2.041207
-7.9590654,3.613714
-3.1462488,2.383103
-8.3208,3.9846253
-3.5405993,2.5436342
-7.0602813,4.8941
-3.6598742,2.3814063
5.2201467,-0.7454559
6.649752,10.980069
-8.168169,4.9262414
6.7939563,-0.8741552
6.8937874,-0.76955557
6.703914,-0.77376825
-2.8567848,2.6060042
-4.9090223,2.9949946
4.3576965,-0.95587575
-7.51163,4.5936933
-7.3668337,3.662192
6.444936,-0.8203445
5.673098,-0.3303697
6.624007,-0.33580965
-7.9051976,4.949341
-9.588356,4.4913287
-7.2821937,4.5911646
6.510355,-0.8244332
-9.029289,4.3223853
-5.693612,3.1357696
7.071926,-0.92720044
5.6445637,0.045947064
-7.1089406,4.577885
6.790942,-0.42766762
-7.1053085,4.56922
-7.4818115,4.6001644
-3.1915574,2.2692318
-8.112043,4.776114
-3.3706024,2.5391028
-3.5568807,2.394341
-8.561856,4.355946
-3.0239904,2.1693509
-7.5392103,4.614958
-3.3492048,2.5330062
-7.1171994,4.258986
5.5783067,-0.3792728
6.6794214,-1.0175108
-8.68112,4.803687
-8.908096,5.2746906
5.8049083,-0.61801744
5.291689,-0.6977102
-7.780648,4.5469823
-8.536145,4.7732797
-6.838711,3.5515509
-7.9432693,4.897884
-6.24152,3.7689419
-2.6763263,2.0655224
4.8257065,-1.0589192
-9.214473,4.785362
-7.400515,4.572348
-8.703667,5.2944326
6.449849,-0.6735879
6.807742,-1.0464519
-6.0445595,3.5571673
-8.9453945,5.2219124
-8.547082,4.7642865
-6.346872,3.7672486
-6.7431455,3.8951678
4.3473935,-0.9044358
-7.740731,4.9489226
-9.389351,5.2506514
-7.781392,3.775387
-7.9144216,4.5560737
-8.266336,4.9611807
6.3757186,-0.36450803
-8.991541,5.2263217
4.6976867,-1.0191286
-2.739255,2.3486147
-2.9577112,2.493651
-7.35546,4.8512464
5.2250347,-0.3651951
6.099052,-0.516797
-9.743982,5.0089726
-8.930812,4.8335247
-8.058649,4.9372797
-7.238018,4.675451
5.4845967,-0.70184684
-7.022665,4.210419
-7.170641,3.414959
6.6231995,-0.49909484
-6.2560444,3.5243206
-7.5106416,3.3556926
-7.719526,4.748162
-8.098827,4.9563003
-6.650078,3.2668543
-8.891784,3.8791335
-6.314009,3.3655188
-6.5189767,3.7254703
-8.56631,4.777656
-9.279944,4.7796583
4.8626494,-0.8867234
-7.214325,4.5580163
-2.7413163,2.064069
-8.7595215,5.011016
5.613338,-0.6370464
-7.9057417,4.5529094
-3.7492068,2.4459007
-6.1728415,3.4712365
4.609123,-1.0827782
-8.399036,4.8116283
-6.335983,3.7703037
-6.2365294,3.529605
-7.1502748,4.152765
5.7140083,-0.27099162
-7.8473926,5.175562
-9.075278,5.1992784
-3.1435144,1.8181854
-6.3582263,2.9440513
-8.106205,4.5359855
-6.111855,3.3384066
-3.4583185,2.6325803
-9.331409,4.159507
6.102204,-0.6315764
-7.9298,4.7741075
-7.4075136,3.7688856
-7.2664633,4.6363363
4.759421,-0.85732216
-9.35339,4.967572
-3.0628371,2.649444
-3.0817554,2.4415119
6.6489916,10.980278
5.5479193,-0.0170304
5.519254,0.014944557
-8.329206,4.943256
-7.386064,3.799099
-5.8281765,2.8147008
-8.77543,5.290441
5.51986,0.0055069453
-7.6840243,4.351599
5.0629935,-1.1744419
-7.344549,3.0223572
-7.4210024,4.8453665
-6.1813273,3.3996212
6.8947864,-0.4397303
6.992419,-0.79094493
-6.3294325,3.8218522
6.97283,-0.67168456
-8.378233,5.2850327
-3.6569123,2.356303
-8.440074,4.964929
-5.89842,3.9556658
-8.815909,3.4679446
-2.8000715,2.0166893
-7.3794994,3.2613614
6.0085387,-0.84523714
-6.84256,4.2480464
-9.547112,4.364932
5.4125643,-0.41059646
-6.8428354,3.4529479
-8.210808,4.413574
-8.025343,3.2825289
-7.7806234,3.8404136
-8.855403,4.1550984
5.318459,-0.6731241
-7.477078,5.1719713
-7.2027726,3.794492
5.6292105,0.10554842
-7.5654216,3.3774257
-7.8340034,3.494138
-8.678347,4.578873
-6.984353,3.8146152
-9.417786,5.0049167
-7.9901834,4.7548857
-7.4342527,4.091926
-7.0719724,3.2829592
-8.275358,4.064159
-9.169973,4.9232383
6.6585917,10.989194
-8.027324,3.449355
-7.380895,3.642162
-8.063709,4.0640297
-8.092001,5.210299
-7.56388,3.9020324
-8.748137,4.3489966
6.93288,-0.81574786
6.8763294,-0.805617
-6.6322036,3.9622562
-3.646978,2.4150503
-9.064418,3.7515318
-7.9443645,5.245779
-6.635846,4.2356305
-8.261018,4.247155
6.489959,-0.51678795
-8.166758,5.003182
-8.046682,4.8305006
-2.5702076,2.0780013
-7.9143434,3.6995754
6.8943467,-0.8044423
-7.421095,3.8133678
5.9379096,-0.71834314
-3.210793,2.489849
-6.595413,4.1799936
-7.566659,3.4722733
-8.190282,4.5556507
6.8769383,-0.94914937
-2.7894084,1.9799074
-3.5532606,2.6691582
-9.302096,4.4243393
-6.6915135,3.584479
-9.72381,4.349827
-8.4838085,5.4306474
-3.3482394,2.5602827
-9.130482,5.012078
-8.466745,4.7052765
-3.3480463,2.0278766
-3.340691,2.5283992
6.0613885,-0.99465686
4.766017,-0.9792725
-8.897035,4.980136
-7.0700426,3.6954644
-9.639104,5.1276293
-6.8890924,4.1438313
6.5807757,-0.8039126
5.581478,-0.23565063
-7.2124534,3.4759262
-7.713597,3.9979694
-3.5954888,1.9466394
-7.9243436,3.5975015
4.3355966,-0.9397067
-5.995895,3.3570333
-7.1471696,4.2588153
-3.4128864,2.8306108
-8.917765,4.569232
-7.9938936,4.7670627
-8.110137,5.100442
-8.511259,4.273155
-7.3019342,3.8678668
-8.164838,4.3554835
-7.109876,3.7722216
-6.661516,4.166703
-7.168348,3.4954386
-5.919162,3.2970371
-8.499605,4.3343287
6.3935986,-0.123240665
-3.4195068,2.795548
-8.027674,3.595696
-8.033117,3.7497969
-6.50281,4.0870886
